controller_url,controller_file,resource_name
/src/main/java/com/wti/usr/cmn/proc/pr0311/ctrl/PR0311UserProcController.java,PR0311UserProcController.java,pr0311WritingWritefinishTranProcService
/src/main/java/com/wti/usr/cmn/proc/pr0311/ctrl/PR0311UserProcController.java,PR0311UserProcController.java,pr0311RceptCancelTranProcService
/src/main/java/com/wti/usr/cmn/proc/pr0311/ctrl/PR0311UserProcController.java,PR0311UserProcController.java,pr0311ReturnRewriteTranProcService
/src/main/java/com/wti/usr/cndept/ctrl/CndeptBdgtAplctUserController.java,CndeptBdgtAplctUserController.java,budgetDvrSttnService
/src/main/java/com/wti/usr/cndept/ctrl/CndeptBdgtAplctUserController.java,CndeptBdgtAplctUserController.java,cndeptBdgtAplctUserService
/src/main/java/com/wti/usr/cndept/ctrl/CndeptStdnMngUserController.java,CndeptStdnMngUserController.java,cndeptStdnMngUserService
/src/main/java/com/wti/usr/info/ctrl/DscrsDvlPmController.java,DscrsDvlPmController.java,dscrsDvlPmService
/src/main/java/com/wti/usr/info/ctrl/EduProgramController.java,EduProgramController.java,EduProgramService
/src/main/java/com/wti/usr/info/ctrl/PlusInfoController.java,PlusInfoController.java,PlusInfoService
/src/main/java/com/wti/usr/info/ctrl/PlusInfoController.java,PlusInfoController.java,PlusInfoDtlService
/src/main/java/com/wti/usr/info/ctrl/PlusInfoController.java,PlusInfoController.java,EduProgramService
/src/main/java/com/wti/usr/info/ctrl/RuleNFormsController.java,RuleNFormsController.java,RuleNFormsService
/src/main/java/com/wti/usr/info/ctrl/RuleNFormsController.java,RuleNFormsController.java,RuleNFormsDtlService
/src/main/java/com/wti/usr/info/ctrl/RuleNFormsController.java,RuleNFormsController.java,EduProgramService
/src/main/java/com/wti/usr/info/ctrl/SchInfoController.java,SchInfoController.java,SchInfoService
/src/main/java/com/wti/usr/info/ctrl/SchInfoController.java,SchInfoController.java,SchInfoDtlService
/src/main/java/com/wti/usr/info/ctrl/SpCaseController.java,SpCaseController.java,SpCaseService
/src/main/java/com/wti/usr/mbr/ctrl/IntrrtSttmntController.java,IntrrtSttmntController.java,IntrrtSttmntService
/src/main/java/com/wti/usr/mbr/ctrl/ProfMngmtController.java,ProfMngmtController.java,ProfMngmtService
/src/main/java/com/wti/usr/mbr/ctrl/ProfMngmtController.java,ProfMngmtController.java,BizNoticeService
/src/main/java/com/wti/usr/prtc/ctrl/FAQController.java,FAQController.java,FAQService
/src/main/java/com/wti/usr/prtc/ctrl/OoQstnController.java,OoQstnController.java,OoQstnService
/src/main/java/com/wti/usr/prtc/ctrl/PrtcCnfrDocController.java,PrtcCnfrDocController.java,PrtcCnfrDocService
/src/main/java/com/wti/usr/prtc/ctrl/QnAController.java,QnAController.java,QnAService
/src/main/java/com/wti/usr/tech/ctrl/TechBdgtAplctController.java,TechBdgtAplctController.java,techBdgtAplctService
/src/main/java/com/wti/usr/tech/ctrl/TechStdnUserController.java,TechStdnUserController.java,techStdnUserService
/src/main/java/egovframework/com/cmm/web/EgovComIndexController.java,EgovComIndexController.java,egovMessageSource
/src/main/java/egovframework/com/cmm/web/EgovComUtlController.java,EgovComUtlController.java,propertiesService
/src/main/java/egovframework/com/cmm/web/EgovFileDownloadController.java,EgovFileDownloadController.java,EgovFileMngService
/src/main/java/egovframework/com/cmm/web/EgovFileMngController.java,EgovFileMngController.java,EgovFileMngService
/src/main/java/egovframework/com/cmm/web/EgovImageProcessController.java,EgovImageProcessController.java,EgovFileMngService
/src/main/java/egovframework/com/sym/ccm/cca/web/EgovCcmCmmnCodeManageController.java,EgovCcmCmmnCodeManageController.java,CmmnCodeManageService
/src/main/java/egovframework/com/sym/ccm/cca/web/EgovCcmCmmnCodeManageController.java,EgovCcmCmmnCodeManageController.java,CmmnClCodeManageService
/src/main/java/egovframework/com/sym/ccm/cca/web/EgovCcmCmmnCodeManageController.java,EgovCcmCmmnCodeManageController.java,propertiesService
/src/main/java/egovframework/com/sym/ccm/ccc/web/EgovCcmCmmnClCodeManageController.java,EgovCcmCmmnClCodeManageController.java,CmmnClCodeManageService
/src/main/java/egovframework/com/sym/ccm/ccc/web/EgovCcmCmmnClCodeManageController.java,EgovCcmCmmnClCodeManageController.java,propertiesService
/src/main/java/egovframework/com/sym/ccm/cde/web/EgovCcmCmmnDetailCodeManageController.java,EgovCcmCmmnDetailCodeManageController.java,CmmnDetailCodeManageService
/src/main/java/egovframework/com/sym/ccm/cde/web/EgovCcmCmmnDetailCodeManageController.java,EgovCcmCmmnDetailCodeManageController.java,CmmnClCodeManageService
/src/main/java/egovframework/com/sym/ccm/cde/web/EgovCcmCmmnDetailCodeManageController.java,EgovCcmCmmnDetailCodeManageController.java,CmmnCodeManageService
/src/main/java/egovframework/com/sym/ccm/cde/web/EgovCcmCmmnDetailCodeManageController.java,EgovCcmCmmnDetailCodeManageController.java,propertiesService
/src/main/java/egovframework/com/uat/uap/web/EgovLoginPolicyController.java,EgovLoginPolicyController.java,egovMessageSource
/src/main/java/egovframework/com/uat/uap/web/EgovLoginPolicyController.java,EgovLoginPolicyController.java,egovLoginPolicyService
/src/main/java/egovframework/com/utl/pao/web/EgovErncslController.java,EgovErncslController.java,PrntngOutpt
/src/main/java/egovframework/com/utl/pao/web/EgovErncslController.java,EgovErncslController.java,propertiesService
