DAO_url,DAO_file,repository_name
/src/main/java/com/wti/admin/techo/statSttn/dao/TechoWorkExpnsStatDAO.java,TechoWorkExpnsStatDAO.java,TechoWorkExpnsStatDAO
/src/main/java/com/wti/admin/techo/statSttn/dao/WorkExpnsBudgetDAO.java,WorkExpnsBudgetDAO.java,WorkExpnsBudgetDAO
/src/main/java/com/wti/cmn/dao/ComBizDAO.java,ComBizDAO.java,comBizDAO
/src/main/java/com/wti/cmn/dao/ComCodeDAO.java,ComCodeDAO.java,comCodeDAO
/src/main/java/com/wti/cmn/dao/EmailDAO.java,EmailDAO.java,emailDAO
/src/main/java/com/wti/cmn/dao/FileDownloadDAO.java,FileDownloadDAO.java,fileDownloadDAO
/src/main/java/com/wti/cmn/dao/FileUploadDAO.java,FileUploadDAO.java,fileUploadDAO
/src/main/java/com/wti/cmn/dao/InsttDAO.java,InsttDAO.java,insttDAO
/src/main/java/com/wti/cmn/dao/LoginDAO.java,LoginDAO.java,loginDAO
/src/main/java/com/wti/cmn/dao/MainDAO.java,MainDAO.java,mainDAO
/src/main/java/com/wti/cmn/dao/MberDAO.java,MberDAO.java,mberDAO
/src/main/java/com/wti/cmn/dao/MbrJoinDAO.java,MbrJoinDAO.java,mbrJoinDAO
/src/main/java/com/wti/cmn/dao/MenuDAO.java,MenuDAO.java,menuDAO
/src/main/java/com/wti/cmn/dao/ProcessDAO.java,ProcessDAO.java,processDAO
/src/main/java/com/wti/cmn/dao/PrvcPvsnAgreDAO.java,PrvcPvsnAgreDAO.java,prvcPvsnAgreDAO
/src/main/java/com/wti/cmn/dao/SchdPrcSttnDAO.java,SchdPrcSttnDAO.java,schdPrcSttnDAO
/src/main/java/com/wti/cmn/dao/SmesApiDAO.java,SmesApiDAO.java,smesApiDAO
/src/main/java/com/wti/cmn/dao/SurveyMobileDAO.java,SurveyMobileDAO.java,surveyMobileDAO
/src/main/java/com/wti/cmn/dao/UploadDAO.java,UploadDAO.java,uploadDAO
/src/main/java/com/wti/usr/anns/dao/BizNoticeDAO.java,BizNoticeDAO.java,BizNoticeDAO
/src/main/java/com/wti/usr/anns/dao/NewsItemDAO.java,NewsItemDAO.java,NewsItemDAO
/src/main/java/com/wti/usr/anns/dao/NoticeDAO.java,NoticeDAO.java,NoticeDAO
/src/main/java/com/wti/usr/aply/bizDvr/dao/BudgetDvrSttnDAO.java,BudgetDvrSttnDAO.java,budgetDvrSttnDAO
/src/main/java/com/wti/usr/aply/bizofc/dao/BizofcAplyDAO.java,BizofcAplyDAO.java,bizofcAplyDAO
/src/main/java/com/wti/usr/aply/dao/BizAplyCltgDAO.java,BizAplyCltgDAO.java,bizAplyCltgDAO
/src/main/java/com/wti/usr/aply/dao/BizSelSttnDAO.java,BizSelSttnDAO.java,bizSelSttnDAO
/src/main/java/com/wti/usr/aply/dao/CndeptAplyDAO.java,CndeptAplyDAO.java,cndeptAplyDAO
/src/main/java/com/wti/usr/aply/dao/DfmnAplyDAO.java,DfmnAplyDAO.java,dfmnAplyDAO
/src/main/java/com/wti/usr/aply/dao/PrgmPrgrDAO.java,PrgmPrgrDAO.java,prgmPrgrDAO
/src/main/java/com/wti/usr/aply/dao/SmehrdEqpmnDAO.java,SmehrdEqpmnDAO.java,smehrdEqpmnDAO
/src/main/java/com/wti/usr/aply/dao/SpclhsAplyDAO.java,SpclhsAplyDAO.java,spclhsAplyDAO
/src/main/java/com/wti/usr/aply/dao/SpclhsInsttPoolDAO.java,SpclhsInsttPoolDAO.java,spclhsInsttPoolDAO
/src/main/java/com/wti/usr/aply/dao/SpclhsRsltIndxDAO.java,SpclhsRsltIndxDAO.java,spclhsRsltIndxDAO
/src/main/java/com/wti/usr/aply/dao/StdnMngDAO.java,StdnMngDAO.java,stdnMngDAO
/src/main/java/com/wti/usr/aply/dao/TrptCnttMngDAO.java,TrptCnttMngDAO.java,trptCnttMngDAO
/src/main/java/com/wti/usr/aply/edinsp/dao/EdinspAplyDAO.java,EdinspAplyDAO.java,edinspAplyDAO
/src/main/java/com/wti/usr/aply/h3g/dao/H3gReqBasInfoDAO.java,H3gReqBasInfoDAO.java,h3gReqBasInfoDAO
/src/main/java/com/wti/usr/aply/h3g/dao/H3gReqCompInfoDAO.java,H3gReqCompInfoDAO.java,h3gReqCompInfoDAO
/src/main/java/com/wti/usr/aply/h3g/dao/H3gReqInfoDAO.java,H3gReqInfoDAO.java,h3gReqInfoDAO
/src/main/java/com/wti/usr/aply/h3g/dao/H3gReqListDAO.java,H3gReqListDAO.java,h3gReqListDAO
/src/main/java/com/wti/usr/aply/h3g/dao/H3gReqReqreNmprDAO.java,H3gReqReqreNmprDAO.java,h3gReqReqreNmprDAO
/src/main/java/com/wti/usr/aply/h3g/dao/H3gReqSelfDignsAllotDAO.java,H3gReqSelfDignsAllotDAO.java,h3gReqSelfDignsAllotDAO
/src/main/java/com/wti/usr/aply/h3g/dao/SelfTestActDAO.java,SelfTestActDAO.java,selfTestActDAO
/src/main/java/com/wti/usr/aply/h3g/dao/SelfTestActNewDAO.java,SelfTestActNewDAO.java,selfTestActNewDAO
/src/main/java/com/wti/usr/aply/hssppl/dao/HsspplAplyMngDAO.java,HsspplAplyMngDAO.java,hsspplAplyMngDAO
/src/main/java/com/wti/usr/aply/jbrm/dao/BizAplyRoomDetlDAO.java,BizAplyRoomDetlDAO.java,bizAplyRoomDetlDAO
/src/main/java/com/wti/usr/aply/smebsc/dao/SmebscCnfrmnReqstDAO.java,SmebscCnfrmnReqstDAO.java,smebscCnfrmnReqstDAO
/src/main/java/com/wti/usr/aply/smebsc/dao/SmebscReqInfoDAO.java,SmebscReqInfoDAO.java,smebscReqInfoDAO
/src/main/java/com/wti/usr/aply/smebsc/dao/SmebscReqListDAO.java,SmebscReqListDAO.java,smebscReqListDAO
/src/main/java/com/wti/usr/aply/smebsc/dao/SmebscReqstSttusDAO.java,SmebscReqstSttusDAO.java,smebscReqstSttusDAO
/src/main/java/com/wti/usr/aply/smehrd/dao/SmehrdReqCompInfoDAO.java,SmehrdReqCompInfoDAO.java,smehrdReqCompInfoDAO
/src/main/java/com/wti/usr/aply/smehrd/dao/SmehrdReqInfoDAO.java,SmehrdReqInfoDAO.java,smehrdReqInfoDAO
/src/main/java/com/wti/usr/aply/smehrd/dao/SmehrdReqListDAO.java,SmehrdReqListDAO.java,smehrdReqListDAO
/src/main/java/com/wti/usr/aply/techo/dao/TechoAplyDAO.java,TechoAplyDAO.java,techoAplyDAO
/src/main/java/com/wti/usr/aply/wfsCntr/dao/WfsCnslSttnDAO.java,WfsCnslSttnDAO.java,wfsCnslSttnDAO
/src/main/java/com/wti/usr/aply/wfsCntr/dao/WfsPrgrSttnDAO.java,WfsPrgrSttnDAO.java,wfsPrgrSttnDAO
/src/main/java/com/wti/usr/cmn/main/dao/IntgSrchDAO.java,IntgSrchDAO.java,IntgSrchDAO
/src/main/java/com/wti/usr/cmn/mnl/dao/CmnMnlMngDAO.java,CmnMnlMngDAO.java,cmnMnlMngDAO
/src/main/java/com/wti/usr/cndept/dao/CndeptBdgtAplctUserDAO.java,CndeptBdgtAplctUserDAO.java,cndeptBdgtAplctUserDAO
/src/main/java/com/wti/usr/cndept/dao/CndeptStdnMngUserDAO.java,CndeptStdnMngUserDAO.java,cndeptStdnMngUserDAO
/src/main/java/com/wti/usr/info/dao/DscrsDvlPmDAO.java,DscrsDvlPmDAO.java,dscrsDvlPmDAO
/src/main/java/com/wti/usr/info/dao/EduProgramDAO.java,EduProgramDAO.java,EduProgramDAO
/src/main/java/com/wti/usr/info/dao/PlusInfoDAO.java,PlusInfoDAO.java,PlusInfoDAO
/src/main/java/com/wti/usr/info/dao/RuleNFormsDAO.java,RuleNFormsDAO.java,RuleNFormsDAO
/src/main/java/com/wti/usr/info/dao/SchInfoDAO.java,SchInfoDAO.java,SchInfoDAO
/src/main/java/com/wti/usr/info/dao/SpCaseDAO.java,SpCaseDAO.java,SpCaseDAO
/src/main/java/com/wti/usr/mbr/dao/IntrrtSttmntDAO.java,IntrrtSttmntDAO.java,IntrrtSttmntDAO
/src/main/java/com/wti/usr/mbr/dao/ProfMngmtDAO.java,ProfMngmtDAO.java,ProfMngmtDAO
/src/main/java/com/wti/usr/prtc/dao/FAQDAO.java,FAQDAO.java,FAQDAO
/src/main/java/com/wti/usr/prtc/dao/OoQstnDAO.java,OoQstnDAO.java,OoQstnDAO
/src/main/java/com/wti/usr/prtc/dao/PrtcCnfrDocDAO.java,PrtcCnfrDocDAO.java,PrtcCnfrDocDAO
/src/main/java/com/wti/usr/prtc/dao/QnADAO.java,QnADAO.java,QnADAO
/src/main/java/com/wti/usr/tech/dao/TechBdgtAplctDAO.java,TechBdgtAplctDAO.java,techBdgtAplctDAO
/src/main/java/com/wti/usr/tech/dao/TechStdnUserDAO.java,TechStdnUserDAO.java,techStdnUserDAO
/src/main/java/egovframework/com/cmm/service/impl/CmmUseDAO.java,CmmUseDAO.java,cmmUseDAO
/src/main/java/egovframework/com/cmm/service/impl/FileManageDAO.java,FileManageDAO.java,FileManageDAO
/src/main/java/egovframework/com/sym/ccm/cca/service/impl/CmmnCodeManageDAO.java,CmmnCodeManageDAO.java,CmmnCodeManageDAO
/src/main/java/egovframework/com/sym/ccm/ccc/service/impl/CmmnClCodeManageDAO.java,CmmnClCodeManageDAO.java,CmmnClCodeManageDAO
/src/main/java/egovframework/com/sym/ccm/cde/service/impl/CmmnDetailCodeManageDAO.java,CmmnDetailCodeManageDAO.java,CmmnDetailCodeManageDAO
/src/main/java/egovframework/com/sym/ccm/zip/service/impl/RdnmadZipDAO.java,RdnmadZipDAO.java,RdnmadZipDAO
/src/main/java/egovframework/com/sym/ccm/zip/service/impl/ZipManageDAO.java,ZipManageDAO.java,ZipManageDAO
/src/main/java/egovframework/com/uat/uap/service/impl/LoginPolicyDAO.java,LoginPolicyDAO.java,loginPolicyDAO
/src/main/java/egovframework/com/utl/pao/service/impl/PrntngOutptDAO.java,PrntngOutptDAO.java,PrntngOutptDAO
